0.011727,0.029317,0.046907,0.076223,0.10554,0.14658,0.18763,0.2404,0.29317,0.35767,0.42216,0.49838,0.5746,0.66255,0.7505,0.85018,0.94986,1.0613,1.1727,1.2958,1.4189,1.5537,1.6886,1.8352,1.9818,2.1401,2.2984,2.4684,2.6385,2.8202,3.002,3.1955,3.389,3.5942,3.7994,4.0164,4.2333,4.462,4.6907,4.931,5.1714,5.4236,5.6757,5.9396,6.2034,6.479,6.7545,7.0418,7.3291
0.019686,0.049214,0.078743,0.12796,0.17717,0.24607,0.31497,0.40355,0.49214,0.60041,0.70868,0.83664,0.9646,1.1122,1.2599,1.4272,1.5945,1.7815,1.9686,2.1753,2.382,2.6084,2.8347,3.0808,3.3269,3.5926,3.8584,4.1438,4.4293,4.7344,5.0395,5.3643,5.6891,6.0336,6.3781,6.7423,7.1065,7.4904,7.8743,8.2779,8.6814,9.1046,9.5278,9.9709,10.414,10.877,11.339,11.822,12.304
0.027868,0.069669,0.11147,0.18114,0.25081,0.34835,0.44589,0.57129,0.6967,0.85,1.0033,1.1844,1.3655,1.5745,1.7836,2.0204,2.2573,2.5221,2.7868,3.0794,3.372,3.6925,4.013,4.3613,4.7097,5.0859,5.4621,5.8662,6.2703,6.7022,7.1342,7.5941,8.0539,8.5416,9.0293,9.5447,10.06,10.604,11.147,11.718,12.29,12.889,13.488,14.115,14.742,15.397,16.052,16.735,17.418
0.036389,0.090974,0.14556,0.23653,0.3275,0.45487,0.58223,0.74598,0.90973,1.1099,1.31,1.5465,1.7831,2.056,2.3289,2.6382,2.9475,3.2932,3.6389,4.021,4.4031,4.8216,5.2401,5.695,6.1498,6.641,7.1323,7.66,8.1876,8.7516,9.3157,9.9158,10.516,11.153,11.79,12.463,13.137,13.846,14.556,15.302,16.048,16.83,17.612,18.431,19.25,20.105,20.96,21.852,22.743
0.045398,0.11349,0.18159,0.29508,0.40858,0.56747,0.72636,0.93063,1.1349,1.3846,1.6343,1.9294,2.2245,2.565,2.9055,3.2913,3.6772,4.1085,4.5398,5.0164,5.4931,6.0152,6.5373,7.1048,7.6722,8.2851,8.8979,9.5559,10.214,10.918,11.622,12.371,13.12,13.915,14.709,15.549,16.389,17.274,18.159,19.09,20.02,20.996,21.972,22.994,24.015,25.082,26.149,27.261,28.374
0.055098,0.13774,0.22039,0.35814,0.49589,0.68873,0.88158,1.1295,1.3775,1.6805,1.9835,2.3417,2.6998,3.1131,3.5263,3.9947,4.463,4.9864,5.5098,6.0884,6.6669,7.3005,7.9342,8.6229,9.3116,10.055,10.799,11.598,12.397,13.251,14.105,15.014,15.923,16.887,17.852,18.871,19.891,20.965,22.039,23.169,24.298,25.483,26.668,27.907,29.147,30.442,31.737,33.087,34.437
0.065798,0.16449,0.26319,0.42769,0.59219,0.82249,1.0528,1.3489,1.645,2.0069,2.3687,2.7964,3.2241,3.7176,4.2111,4.7704,5.3297,5.9547,6.5798,7.2707,7.9616,8.7183,9.475,10.297,11.12,12.008,12.896,13.851,14.805,15.825,16.844,17.93,19.016,20.167,21.319,22.536,23.753,25.036,26.319,27.668,29.017,30.431,31.846,33.327,34.807,36.353,37.9,39.512,41.124
0.078002,0.19501,0.31201,0.50701,0.70202,0.97501,1.248,1.5991,1.9501,2.3791,2.8081,3.3151,3.8221,4.4071,4.9921,5.6551,6.3182,7.0592,7.8002,8.6193,9.4383,10.335,11.232,12.207,13.182,14.235,15.288,16.419,17.551,18.76,19.969,21.256,22.543,23.908,25.273,26.716,28.159,29.68,31.201,32.8,34.399,36.076,37.753,39.508,41.263,43.096,44.929,46.84,48.751
0.092656,0.23164,0.37062,0.60227,0.83391,1.1582,1.4825,1.8994,2.3164,2.826,3.3356,3.9379,4.5401,5.235,5.93,6.7175,7.5051,8.3853,9.2656,10.238,11.211,12.277,13.342,14.501,15.659,16.91,18.161,19.505,20.848,22.284,23.72,25.249,26.778,28.399,30.021,31.735,33.449,35.255,37.062,38.962,40.861,42.853,44.846,46.93,49.015,51.192,53.37,55.64,57.91
0.11195,0.27987,0.44779,0.72765,1.0075,1.3994,1.7912,2.295,2.7987,3.4144,4.0301,4.7577,5.4854,6.325,7.1646,8.1162,9.0677,10.131,11.195,12.37,13.546,14.833,16.12,17.52,18.919,20.431,21.942,23.565,25.188,26.923,28.658,30.506,32.353,34.312,36.271,38.342,40.413,42.596,44.779,47.074,49.369,51.776,54.182,56.701,59.22,61.85,64.481,67.224,69.967
0.11606,0.29016,0.46426,0.75443,1.0446,1.4508,1.857,2.3793,2.9016,3.54,4.1783,4.9327,5.6871,6.5576,7.4281,8.4146,9.4012,10.504,11.606,12.825,14.044,15.379,16.713,18.164,19.615,21.182,22.749,24.431,26.114,27.913,29.712,31.627,33.543,35.574,37.605,39.752,41.899,44.163,46.426,48.805,51.184,53.679,56.175,58.787,61.398,64.126,66.853,69.697,72.54
0.12055,0.30139,0.48222,0.78361,1.085,1.507,1.9289,2.4714,3.0139,3.6769,4.34,5.1236,5.9072,6.8113,7.7155,8.7402,9.7649,10.91,12.055,13.321,14.587,15.973,17.36,18.867,20.374,22.002,23.629,25.377,27.125,28.993,30.862,32.851,34.84,36.95,39.06,41.29,43.52,45.871,48.222,50.694,53.165,55.757,58.349,61.061,63.773,66.606,69.44,72.393,75.347
0.12551,0.31378,0.50205,0.81583,1.1296,1.5689,2.0082,2.573,3.1378,3.8281,4.5185,5.3343,6.1501,7.0915,8.0328,9.0999,10.167,11.359,12.551,13.869,15.187,16.631,18.074,19.643,21.212,22.906,24.6,26.42,28.24,30.185,32.131,34.202,36.273,38.469,40.666,42.988,45.31,47.758,50.205,52.778,55.351,58.049,60.748,63.572,66.396,69.346,72.295,75.37,78.445
0.13107,0.32768,0.52429,0.852,1.1797,1.6384,2.0972,2.687,3.2768,3.9977,4.7186,5.5706,6.4226,7.4056,8.3887,9.5029,10.617,11.862,13.107,14.483,15.86,17.367,18.875,20.513,22.151,23.921,25.69,27.591,29.492,31.523,33.555,35.718,37.88,40.174,42.468,44.892,47.317,49.873,52.429,55.116,57.803,60.621,63.439,66.388,69.338,72.418,75.498,78.71,81.921
0.13744,0.3436,0.54977,0.89339,1.237,1.7181,2.1991,2.8176,3.4361,4.1921,4.948,5.8414,6.7347,7.7656,8.7964,9.9647,11.133,12.438,13.744,15.188,16.631,18.212,19.792,21.51,23.228,25.084,26.939,28.932,30.925,33.055,35.185,37.453,39.721,42.126,44.532,47.075,49.617,52.297,54.977,57.795,60.613,63.568,66.523,69.615,72.708,75.938,79.167,82.535,85.902
0.14496,0.3624,0.57985,0.94227,1.3047,1.812,2.3194,2.9718,3.6241,4.4214,5.2186,6.1609,7.1032,8.1904,9.2776,10.51,11.742,13.119,14.496,16.018,17.54,19.207,20.875,22.687,24.499,26.456,28.413,30.515,32.617,34.864,37.11,39.502,41.894,44.431,46.968,49.65,52.331,55.158,57.985,60.956,63.928,67.045,70.162,73.424,76.685,80.091,83.498,87.049,90.601
0.15425,0.38563,0.61701,1.0027,1.3883,1.9282,2.4681,3.1622,3.8563,4.7047,5.5531,6.5557,7.5584,8.7153,9.8722,11.184,12.495,13.96,15.425,17.045,18.665,20.438,22.212,24.14,26.069,28.151,30.234,32.471,34.707,37.098,39.489,42.034,44.579,47.279,49.978,52.832,55.685,58.693,61.701,64.864,68.026,71.343,74.659,78.13,81.6,85.225,88.85,92.629,96.408
0.16668,0.41669,0.6667,1.0834,1.5001,2.0835,2.6668,3.4169,4.1669,5.0836,6.0003,7.0837,8.1671,9.417,10.667,12.084,13.501,15.084,16.668,18.418,20.168,22.084,24.001,26.084,28.168,30.418,32.668,35.085,37.502,40.085,42.669,45.419,48.169,51.086,54.003,57.087,60.17,63.42,66.67,70.087,73.504,77.088,80.671,84.421,88.171,92.088,96.005,100.09,104.17
0.18639,0.46598,0.74558,1.2115,1.6775,2.3299,2.9823,3.8211,4.6599,5.6851,6.7102,7.9218,9.1333,10.531,11.929,13.514,15.098,16.869,18.639,20.596,22.554,24.697,26.841,29.171,31.501,34.017,36.533,39.236,41.939,44.828,47.717,50.793,53.868,57.13,60.392,63.84,67.288,70.923,74.558,78.379,82.2,86.208,90.215,94.409,98.603,102.98,107.36,111.93,116.5
0.18735,0.46837,0.74939,1.2177,1.6861,2.3418,2.9976,3.8407,4.6837,5.7141,6.7445,7.9623,9.1801,10.585,11.99,13.582,15.175,16.955,18.735,20.702,22.669,24.824,26.978,29.32,31.662,34.191,36.72,39.436,42.153,45.057,47.961,51.052,54.144,57.422,60.701,64.167,67.633,71.286,74.939,78.78,82.621,86.649,90.677,94.892,99.107,103.51,107.91,112.5,117.09
0.18833,0.47083,0.75333,1.2242,1.695,2.3542,3.0133,3.8608,4.7083,5.7442,6.78,8.0042,9.2283,10.641,12.053,13.654,15.255,17.044,18.833,20.81,22.788,24.954,27.12,29.474,31.828,34.37,36.913,39.644,42.375,45.294,48.213,51.32,54.428,57.724,61.02,64.504,67.988,71.66,75.333,79.194,83.055,87.104,91.153,95.391,99.628,104.05,108.48,113.09,117.71
0.18935,0.47337,0.7574,1.2308,1.7042,2.3669,3.0296,3.8817,4.7338,5.7752,6.8166,8.0474,9.2782,10.698,12.118,13.727,15.337,17.136,18.935,20.923,22.911,25.088,27.266,29.633,32,34.556,37.113,39.858,42.604,45.539,48.474,51.598,54.722,58.036,61.35,64.853,68.356,72.048,75.74,79.622,83.504,87.575,91.646,95.908,100.17,104.62,109.07,113.7,118.34
0.1904,0.47601,0.76161,1.2376,1.7136,2.38,3.0465,3.9033,4.7601,5.8073,6.8545,8.0922,9.3298,10.758,12.186,13.805,15.423,17.232,19.04,21.04,23.039,25.229,27.418,29.798,32.178,34.748,37.319,40.08,42.841,45.792,48.743,51.885,55.027,58.359,61.691,65.214,68.736,72.448,76.161,80.065,83.968,88.061,92.155,96.438,100.72,105.19,109.67,114.34,119
0.19149,0.47874,0.76598,1.2447,1.7234,2.3937,3.0639,3.9257,4.7874,5.8406,6.8938,8.1385,9.3832,10.82,12.256,13.883,15.511,17.33,19.149,21.16,23.171,25.373,27.575,29.969,32.363,34.948,37.533,40.309,43.086,46.054,49.022,52.182,55.342,58.693,62.044,65.587,69.129,72.864,76.598,80.523,84.449,88.566,92.683,96.992,101.3,105.8,110.3,114.99,119.68
0.19263,0.48156,0.7705,1.2521,1.7336,2.4078,3.082,3.9488,4.8156,5.875,6.9345,8.1866,9.4387,10.883,12.328,13.965,15.603,17.433,19.263,21.285,23.308,25.523,27.738,30.146,32.554,35.154,37.755,40.548,43.341,46.326,49.312,52.49,55.669,59.04,62.411,65.975,69.538,73.294,77.05,80.999,84.948,89.089,93.231,97.566,101.9,106.43,110.95,115.67,120.39
0.1938,0.4845,0.77521,1.2597,1.7442,2.4225,3.1008,3.9729,4.8451,5.911,6.9769,8.2366,9.4963,10.95,12.403,14.05,15.698,17.539,19.38,21.415,23.45,25.679,27.908,30.331,32.753,35.369,37.985,40.796,43.606,46.609,49.613,52.811,56.009,59.401,62.792,66.377,69.963,73.742,77.521,81.494,85.467,89.633,93.8,98.16,102.52,107.07,111.63,116.38,121.13
0.19503,0.48757,0.78011,1.2677,1.7552,2.4378,3.1204,3.9981,4.8757,5.9483,7.021,8.2887,9.5563,11.019,12.482,14.139,15.797,17.65,19.503,21.55,23.598,25.841,28.084,30.522,32.96,35.593,38.225,41.053,43.881,46.904,49.927,53.145,56.363,59.776,63.189,66.797,70.405,74.208,78.011,82.009,86.007,90.2,94.393,98.781,103.17,107.75,112.34,117.12,121.89
0.19631,0.49077,0.78522,1.276,1.7667,2.4538,3.1409,4.0243,4.9076,5.9873,7.067,8.343,9.619,11.091,12.564,14.232,15.901,17.766,19.631,21.692,23.753,26.011,28.268,30.722,33.176,35.826,38.476,41.322,44.169,47.212,50.254,53.493,56.732,60.168,63.603,67.234,70.866,74.694,78.522,82.547,86.571,90.791,95.012,99.431,103.85,108.46,113.07,117.88,122.69
0.19764,0.49411,0.79057,1.2847,1.7788,2.4706,3.1623,4.0517,4.941,6.0281,7.1151,8.3998,9.6844,11.167,12.649,14.329,16.009,17.886,19.764,21.84,23.915,26.188,28.46,30.931,33.401,36.07,38.738,41.603,44.469,47.532,50.596,53.857,57.118,60.577,64.036,67.692,71.349,75.203,79.057,83.108,87.16,91.41,95.659,100.1,104.55,109.19,113.84,118.69,123.53
0.19904,0.49761,0.79617,1.2938,1.7914,2.488,3.1847,4.0804,4.9761,6.0708,7.1655,8.4593,9.7531,11.246,12.739,14.431,16.122,18.013,19.904,21.994,24.084,26.373,28.662,31.15,33.638,36.325,39.012,41.898,44.785,47.87,50.955,54.239,57.523,61.007,64.49,68.172,71.854,75.736,79.617,83.698,87.778,92.057,96.336,100.81,105.29,109.97,114.65,119.53,124.4
0.20051,0.50128,0.80206,1.3033,1.8046,2.5064,3.2082,4.1105,5.0129,6.1157,7.2185,8.5219,9.8252,11.329,12.833,14.538,16.242,18.146,20.051,22.157,24.262,26.568,28.874,31.38,33.887,36.594,39.301,42.209,45.116,48.224,51.332,54.641,57.949,61.458,64.967,68.677,72.386,76.296,80.206,84.317,88.427,92.738,97.049,101.56,106.07,110.78,115.5,120.41,125.32
0.20207,0.50516,0.80826,1.3134,1.8186,2.5259,3.2331,4.1423,5.0516,6.163,7.2744,8.5878,9.9012,11.417,12.932,14.649,16.367,18.287,20.207,22.328,24.45,26.773,29.097,31.623,34.149,36.877,39.605,42.535,45.465,48.597,51.729,55.063,58.397,61.933,65.469,69.207,72.946,76.886,80.826,84.969,89.111,93.456,97.8,102.34,106.89,111.64,116.39,121.34,126.29
0.20371,0.50927,0.81483,1.3241,1.8334,2.5463,3.2593,4.176,5.0927,6.213,7.3334,8.6575,9.9816,11.509,13.037,14.768,16.5,18.435,20.371,22.51,24.649,26.992,29.334,31.88,34.426,37.177,39.927,42.88,45.834,48.992,52.149,55.51,58.871,62.436,66.001,69.769,73.538,77.511,81.483,85.659,89.835,94.214,98.594,103.18,107.76,112.55,117.34,122.33,127.32
0.20545,0.51362,0.8218,1.3354,1.849,2.5681,3.2872,4.2117,5.1362,6.2662,7.3962,8.7316,10.067,11.608,13.149,14.895,16.641,18.593,20.545,22.702,24.859,27.222,29.585,32.153,34.721,37.495,40.268,43.247,46.226,49.41,52.595,55.985,59.375,62.971,66.566,70.367,74.167,78.174,82.18,86.392,90.603,95.02,99.437,104.06,108.68,113.51,118.34,123.38,128.41
0.20731,0.51827,0.82923,1.3475,1.8658,2.5913,3.3169,4.2498,5.1827,6.3229,7.4631,8.8105,10.158,11.713,13.268,15.03,16.792,18.762,20.731,22.907,25.084,27.468,29.852,32.444,35.035,37.834,40.632,43.638,46.644,49.858,53.071,56.492,59.912,63.54,67.168,71.003,74.838,78.88,82.923,87.172,91.422,95.881,100.34,105,109.67,114.54,119.41,124.49,129.57
0.2093,0.52324,0.83719,1.3604,1.8837,2.6162,3.3488,4.2907,5.2325,6.3836,7.5347,8.8954,10.256,11.825,13.395,15.174,16.953,18.941,20.93,23.127,25.325,27.732,30.139,32.755,35.371,38.197,41.022,44.057,47.092,50.336,53.58,57.034,60.487,64.15,67.813,71.685,75.557,79.638,83.719,88.01,92.301,96.8,101.3,106.01,110.72,115.64,120.56,125.69,130.81
0.21145,0.52861,0.84578,1.3744,1.903,2.6431,3.3831,4.3346,5.2861,6.449,7.612,8.9865,10.361,11.947,13.533,15.33,17.127,19.136,21.145,23.365,25.585,28.017,30.448,33.091,35.734,38.588,41.443,44.509,47.575,50.853,54.13,57.619,61.108,64.808,68.508,72.42,76.332,80.455,84.578,88.912,93.247,97.793,102.34,107.09,111.85,116.82,121.79,126.97,132.15
0.21378,0.53445,0.85511,1.3896,1.924,2.6722,3.4204,4.3824,5.3444,6.5202,7.6959,9.0854,10.475,12.079,13.682,15.499,17.316,19.347,21.378,23.623,25.867,28.325,30.784,33.456,36.128,39.014,41.9,45,48.1,51.413,54.727,58.254,61.781,65.522,69.264,73.219,77.173,81.342,85.511,89.893,94.275,98.873,103.47,108.28,113.09,118.12,123.14,128.38,133.61
0.21633,0.54082,0.86531,1.4062,1.947,2.7042,3.4613,4.4348,5.4082,6.598,7.7878,9.1939,10.6,12.223,13.845,15.684,17.523,19.578,21.633,23.904,26.176,28.663,31.151,33.855,36.56,39.48,42.4,45.537,48.674,52.027,55.38,58.95,62.519,66.305,70.09,74.093,78.095,82.313,86.531,90.966,95.401,100.05,104.7,109.57,114.44,119.53,124.61,129.91,135.21
0.21915,0.54788,0.87661,1.4245,1.9724,2.7394,3.5064,4.4926,5.4788,6.6841,7.8895,9.3137,10.738,12.382,14.026,15.889,17.751,19.833,21.915,24.216,26.517,29.038,31.558,34.297,37.037,39.995,42.954,46.132,49.309,52.706,56.103,59.719,63.335,67.17,71.005,75.059,79.114,83.388,87.661,92.154,96.646,101.36,106.07,111,115.93,121.08,126.23,131.6,136.97
0.22232,0.55579,0.88926,1.445,2.0008,2.779,3.5571,4.5575,5.5579,6.7806,8.0034,9.4482,10.893,12.561,14.228,16.118,18.008,20.12,22.232,24.566,26.9,29.456,32.013,34.792,37.571,40.572,43.574,46.797,50.021,53.467,56.913,60.581,64.249,68.139,72.03,76.143,80.256,84.591,88.926,93.483,98.041,102.82,107.6,112.6,117.61,122.83,128.05,133.5,138.95
0.22592,0.56481,0.90369,1.4685,2.0333,2.824,3.6147,4.6313,5.648,6.8906,8.1332,9.6016,11.07,12.764,14.459,16.38,18.3,20.446,22.592,24.965,27.337,29.935,32.533,35.357,38.181,41.231,44.281,47.556,50.832,54.334,57.836,61.563,65.291,69.245,73.199,77.379,81.558,85.964,90.369,95,99.631,104.49,109.35,114.43,119.51,124.82,130.13,135.66,141.2
0.23012,0.57531,0.9205,1.4958,2.0711,2.8765,3.682,4.7176,5.7531,7.0188,8.2845,9.7802,11.276,13.002,14.728,16.684,18.64,20.826,23.012,25.428,27.845,30.491,33.138,36.014,38.891,41.998,45.104,48.441,51.778,55.345,58.912,62.709,66.506,70.533,74.56,78.817,83.075,87.563,92.05,96.765,101.48,106.43,111.38,116.56,121.74,127.15,132.55,138.19,143.83
0.23518,0.58795,0.94072,1.5287,2.1166,2.9398,3.7629,4.8212,5.8795,7.173,8.4664,9.9952,11.524,13.287,15.051,17.05,19.049,21.284,23.518,25.988,28.457,31.162,33.866,36.805,39.745,42.92,46.095,49.505,52.915,56.561,60.206,64.087,67.967,72.082,76.198,80.549,84.9,89.486,94.072,98.891,103.71,108.77,113.83,119.12,124.41,129.94,135.46,141.23,146.99
0.24156,0.6039,0.96624,1.5701,2.174,3.0195,3.865,4.952,6.039,7.3676,8.6962,10.266,11.836,13.648,15.46,17.513,19.566,21.861,24.156,26.692,29.229,32.007,34.785,37.804,40.824,44.085,47.346,50.849,54.351,58.095,61.839,65.825,69.811,74.038,78.265,82.734,87.203,91.913,96.624,101.58,106.53,111.72,116.91,122.35,127.79,133.47,139.14,145.06,150.97
0.25031,0.62576,1.0012,1.627,2.2528,3.1289,4.005,5.1314,6.2578,7.6345,9.0112,10.638,12.265,14.143,16.02,18.148,20.275,22.653,25.031,27.66,30.288,33.166,36.045,39.174,42.302,45.681,49.061,52.691,56.32,60.2,64.079,68.209,72.34,76.72,81.1,85.731,90.362,95.241,100.12,105.25,110.39,115.77,121.15,126.78,132.41,138.3,144.18,150.31,156.44
0.26466,0.66168,1.0587,1.7204,2.382,3.3083,4.2346,5.4256,6.6166,8.0723,9.5279,11.248,12.969,14.954,16.939,19.188,21.438,23.952,26.466,29.245,32.024,35.068,38.112,41.42,44.728,48.301,51.874,55.712,59.55,63.652,67.754,72.121,76.488,81.12,85.751,90.648,95.544,100.71,105.87,111.3,116.72,122.41,128.1,134.06,140.01,146.23,152.45,158.94,165.42
0.36058,0.90144,1.4423,2.3438,3.2452,4.5072,5.7692,7.3918,9.0144,10.998,12.981,15.325,17.668,20.373,23.077,26.142,29.207,32.633,36.058,39.844,43.63,47.776,51.923,56.43,60.937,65.805,70.673,75.901,81.13,86.719,92.307,98.258,104.21,110.52,116.83,123.5,130.17,137.2,144.23,151.62,159.01,166.76,174.52,182.63,190.74,199.22,207.69,216.53,225.36
